study_code,ena_ers_sample_id,sample_alias
White_2019_chimpanzee,SAMN10434336,White_2019_chimpanzee.sample_M52
White_2019_chimpanzee,SAMN10434337,White_2019_chimpanzee.sample_M60
White_2019_chimpanzee,SAMN10434383,White_2019_chimpanzee.sample_M8
White_2019_chimpanzee,SAMN10434385,White_2019_chimpanzee.sample_M93
White_2019_chimpanzee,SAMN10434384,White_2019_chimpanzee.sample_M97
White_2019_chimpanzee,SAMN10434320,White_2019_chimpanzee.sample_Mitchell
White_2019_chimpanzee,SAMN10434415,White_2019_chimpanzee.sample_Monk
White_2019_chimpanzee,SAMN10434304,White_2019_chimpanzee.sample_NS101
White_2019_chimpanzee,SAMN10434322,White_2019_chimpanzee.sample_NS115
White_2019_chimpanzee,SAMN10434321,White_2019_chimpanzee.sample_NS116
White_2019_chimpanzee,SAMN10434396,White_2019_chimpanzee.sample_NS12
White_2019_chimpanzee,SAMN10434328,White_2019_chimpanzee.sample_NS128
White_2019_chimpanzee,SAMN10434344,White_2019_chimpanzee.sample_NS130
White_2019_chimpanzee,SAMN10434306,White_2019_chimpanzee.sample_NS138
White_2019_chimpanzee,SAMN10434308,White_2019_chimpanzee.sample_NS139
White_2019_chimpanzee,SAMN10434324,White_2019_chimpanzee.sample_NS140
White_2019_chimpanzee,SAMN10434364,White_2019_chimpanzee.sample_NS142
White_2019_chimpanzee,SAMN10434399,White_2019_chimpanzee.sample_NS17
White_2019_chimpanzee,SAMN10434323,White_2019_chimpanzee.sample_NS171
White_2019_chimpanzee,SAMN10434325,White_2019_chimpanzee.sample_NS172
White_2019_chimpanzee,SAMN10434366,White_2019_chimpanzee.sample_NS173
White_2019_chimpanzee,SAMN10434318,White_2019_chimpanzee.sample_NS176
White_2019_chimpanzee,SAMN10434338,White_2019_chimpanzee.sample_NS182
White_2019_chimpanzee,SAMN10434329,White_2019_chimpanzee.sample_NS183
White_2019_chimpanzee,SAMN10434374,White_2019_chimpanzee.sample_NS184
White_2019_chimpanzee,SAMN10434326,White_2019_chimpanzee.sample_NS201
White_2019_chimpanzee,SAMN10434360,White_2019_chimpanzee.sample_NS222
White_2019_chimpanzee,SAMN10434357,White_2019_chimpanzee.sample_NS257
White_2019_chimpanzee,SAMN10434343,White_2019_chimpanzee.sample_NS258
White_2019_chimpanzee,SAMN10434327,White_2019_chimpanzee.sample_NS26
White_2019_chimpanzee,SAMN10434342,White_2019_chimpanzee.sample_NS260
White_2019_chimpanzee,SAMN10434375,White_2019_chimpanzee.sample_NS279
White_2019_chimpanzee,SAMN10434352,White_2019_chimpanzee.sample_NS280
White_2019_chimpanzee,SAMN10434350,White_2019_chimpanzee.sample_NS281
White_2019_chimpanzee,SAMN10434414,White_2019_chimpanzee.sample_NS283
White_2019_chimpanzee,SAMN10434347,White_2019_chimpanzee.sample_NS284
White_2019_chimpanzee,SAMN10434348,White_2019_chimpanzee.sample_NS285
White_2019_chimpanzee,SAMN10434349,White_2019_chimpanzee.sample_NS286
White_2019_chimpanzee,SAMN10434351,White_2019_chimpanzee.sample_NS288
White_2019_chimpanzee,SAMN10434353,White_2019_chimpanzee.sample_NS289
White_2019_chimpanzee,SAMN10434354,White_2019_chimpanzee.sample_NS292
White_2019_chimpanzee,SAMN10434355,White_2019_chimpanzee.sample_NS294
White_2019_chimpanzee,SAMN10434356,White_2019_chimpanzee.sample_NS296
White_2019_chimpanzee,SAMN10434358,White_2019_chimpanzee.sample_NS299
White_2019_chimpanzee,SAMN10434359,White_2019_chimpanzee.sample_NS300
White_2019_chimpanzee,SAMN10434363,White_2019_chimpanzee.sample_NS307
White_2019_chimpanzee,SAMN10434365,White_2019_chimpanzee.sample_NS312
White_2019_chimpanzee,SAMN10434377,White_2019_chimpanzee.sample_NS322
White_2019_chimpanzee,SAMN10434367,White_2019_chimpanzee.sample_NS327
White_2019_chimpanzee,SAMN10434368,White_2019_chimpanzee.sample_NS331
White_2019_chimpanzee,SAMN10434369,White_2019_chimpanzee.sample_NS332
White_2019_chimpanzee,SAMN10434370,White_2019_chimpanzee.sample_NS337
White_2019_chimpanzee,SAMN10434371,White_2019_chimpanzee.sample_NS340
White_2019_chimpanzee,SAMN10434372,White_2019_chimpanzee.sample_NS341
White_2019_chimpanzee,SAMN10434373,White_2019_chimpanzee.sample_NS342
White_2019_chimpanzee,SAMN10434376,White_2019_chimpanzee.sample_NS345
White_2019_chimpanzee,SAMN10434402,White_2019_chimpanzee.sample_NS348
White_2019_chimpanzee,SAMN10434305,White_2019_chimpanzee.sample_NS35
White_2019_chimpanzee,SAMN10434378,White_2019_chimpanzee.sample_NS351
White_2019_chimpanzee,SAMN10434379,White_2019_chimpanzee.sample_NS362
White_2019_chimpanzee,SAMN10434380,White_2019_chimpanzee.sample_NS365
White_2019_chimpanzee,SAMN10434381,White_2019_chimpanzee.sample_NS378
White_2019_chimpanzee,SAMN10434401,White_2019_chimpanzee.sample_NS383
White_2019_chimpanzee,SAMN10434330,White_2019_chimpanzee.sample_NS47
White_2019_chimpanzee,SAMN10434312,White_2019_chimpanzee.sample_Penelope
White_2019_chimpanzee,SAMN10434307,White_2019_chimpanzee.sample_Rafiki
White_2019_chimpanzee,SAMN10434314,White_2019_chimpanzee.sample_Richmond
White_2019_chimpanzee,SAMN10434334,White_2019_chimpanzee.sample_Rukara
White_2019_chimpanzee,SAMN10434406,White_2019_chimpanzee.sample_TA1
White_2019_chimpanzee,SAMN10434413,White_2019_chimpanzee.sample_TA17
White_2019_chimpanzee,SAMN10434408,White_2019_chimpanzee.sample_TA19
White_2019_chimpanzee,SAMN10434407,White_2019_chimpanzee.sample_TA2
White_2019_chimpanzee,SAMN10434411,White_2019_chimpanzee.sample_TA20
White_2019_chimpanzee,SAMN10434412,White_2019_chimpanzee.sample_TA28
White_2019_chimpanzee,SAMN10434409,White_2019_chimpanzee.sample_TA3
White_2019_chimpanzee,SAMN10434316,White_2019_chimpanzee.sample_Wangari
Witt_2021_coprolite,SAMN15824607,Witt_2021_coprolite.bone_control_J2
Witt_2021_coprolite,SAMN15824608,Witt_2021_coprolite.bone_control_J47
Witt_2021_coprolite,SAMN15824598,Witt_2021_coprolite.cop_ESL166
Witt_2021_coprolite,SAMN15824594,Witt_2021_coprolite.cop_JBG10
Witt_2021_coprolite,SAMN15824591,Witt_2021_coprolite.cop_JBG13
Witt_2021_coprolite,SAMN15824596,Witt_2021_coprolite.cop_JBG15
Witt_2021_coprolite,SAMN15824590,Witt_2021_coprolite.cop_JBG16
Witt_2021_coprolite,SAMN15824592,Witt_2021_coprolite.cop_JBG29
Witt_2021_coprolite,SAMN15824593,Witt_2021_coprolite.cop_JBG4
Witt_2021_coprolite,SAMN15824595,Witt_2021_coprolite.cop_JBG462
Witt_2021_coprolite,SAMN15824597,Witt_2021_coprolite.cop_JBG82
Witt_2021_coprolite,SAMN15824599,Witt_2021_coprolite.dog_AM2D
Witt_2021_coprolite,SAMN15824600,Witt_2021_coprolite.dog_AM4C
Witt_2021_coprolite,SAMN15824601,Witt_2021_coprolite.dog_BR3C
Witt_2021_coprolite,SAMN15824602,Witt_2021_coprolite.dog_BR4D
Witt_2021_coprolite,SAMN15824603,Witt_2021_coprolite.dog_HO1C
Witt_2021_coprolite,SAMN15824604,Witt_2021_coprolite.dog_HO3D
Witt_2021_coprolite,SAMN15824605,Witt_2021_coprolite.dog_SH1D
Witt_2021_coprolite,SAMN15824606,Witt_2021_coprolite.dog_SH2C
Wolff_2017_sheep_rumen,SAMN05930740,Wolff_2017_sheep_rumen.Bison_M
Wolff_2017_sheep_rumen,SAMN05930742,Wolff_2017_sheep_rumen.Bison_NS
Wolff_2017_sheep_rumen,SAMN05930741,Wolff_2017_sheep_rumen.Bison_WC
Wolff_2017_sheep_rumen,SAMN05930743,Wolff_2017_sheep_rumen.Cattle_MU
Wolff_2017_sheep_rumen,SAMN02302772,Wolff_2017_sheep_rumen.O_aries_Con_1026
Wolff_2017_sheep_rumen,SAMN02302773,Wolff_2017_sheep_rumen.O_aries_Con_1101
Wolff_2017_sheep_rumen,SAMN02302774,Wolff_2017_sheep_rumen.O_aries_Con_1111
Wolff_2017_sheep_rumen,SAMN02302782,Wolff_2017_sheep_rumen.O_aries_Con_1220
Wolff_2017_sheep_rumen,SAMN02302786,Wolff_2017_sheep_rumen.O_aries_Con_1239
Wolff_2017_sheep_rumen,SAMN02302788,Wolff_2017_sheep_rumen.O_aries_Con_1348
Wolff_2017_sheep_rumen,SAMN02302790,Wolff_2017_sheep_rumen.O_aries_Con_1396
Wolff_2017_sheep_rumen,SAMN02302792,Wolff_2017_sheep_rumen.O_aries_Con_7429
Wolff_2017_sheep_rumen,SAMN02302770,Wolff_2017_sheep_rumen.O_aries_Forg_1003
Wolff_2017_sheep_rumen,SAMN02302771,Wolff_2017_sheep_rumen.O_aries_Forg_1009
Wolff_2017_sheep_rumen,SAMN02302783,Wolff_2017_sheep_rumen.O_aries_Forg_1127
Wolff_2017_sheep_rumen,SAMN02302784,Wolff_2017_sheep_rumen.O_aries_Forg_1208
Wolff_2017_sheep_rumen,SAMN02302785,Wolff_2017_sheep_rumen.O_aries_Forg_1248
Wolff_2017_sheep_rumen,SAMN02302787,Wolff_2017_sheep_rumen.O_aries_Forg_1366
Wolff_2017_sheep_rumen,SAMN02302789,Wolff_2017_sheep_rumen.O_aries_Forg_1397
Wolff_2017_sheep_rumen,SAMN02302791,Wolff_2017_sheep_rumen.O_aries_Forg_7505
Wolff_2017_sheep_rumen,SAMN05930745,Wolff_2017_sheep_rumen.RedDeer_RH
Wolff_2017_sheep_rumen,SAMN05930744,Wolff_2017_sheep_rumen.Whitetail_No
Worsley-Tonks_2020_dog,SAMN12727813,Worsley-Tonks_2020_dog.sample_coyote
Worsley-Tonks_2020_dog,SAMN12727815,Worsley-Tonks_2020_dog.sample_opossum
Worsley-Tonks_2020_dog,SAMN12727816,Worsley-Tonks_2020_dog.sample_owned_dog
Worsley-Tonks_2020_dog,SAMN12727814,Worsley-Tonks_2020_dog.sample_raccoon
Worsley-Tonks_2020_dog,SAMN12727817,Worsley-Tonks_2020_dog.sample_stray_dog
Xiao_2015_mouse,SAMEA3134356,Xiao_2015_mouse.1
Xiao_2015_mouse,SAMEA3134391,Xiao_2015_mouse.1-1
Xiao_2015_mouse,SAMEA3134392,Xiao_2015_mouse.1-2
Xiao_2015_mouse,SAMEA3134393,Xiao_2015_mouse.1-3
Xiao_2015_mouse,SAMEA3134394,Xiao_2015_mouse.1-4
Xiao_2015_mouse,SAMEA3134395,Xiao_2015_mouse.1-5
Xiao_2015_mouse,SAMEA3134396,Xiao_2015_mouse.1-6
Xiao_2015_mouse,SAMEA3134397,Xiao_2015_mouse.1-7
Xiao_2015_mouse,SAMEA3134398,Xiao_2015_mouse.1-8
Xiao_2015_mouse,SAMEA3134362,Xiao_2015_mouse.10
Xiao_2015_mouse,SAMEA3134363,Xiao_2015_mouse.11
Xiao_2015_mouse,SAMEA3134364,Xiao_2015_mouse.13
Xiao_2015_mouse,SAMEA3134365,Xiao_2015_mouse.14
Xiao_2015_mouse,SAMEA3134366,Xiao_2015_mouse.16
Xiao_2015_mouse,SAMEA3134367,Xiao_2015_mouse.17
Xiao_2015_mouse,SAMEA3134368,Xiao_2015_mouse.19
Xiao_2015_mouse,SAMEA3134455,Xiao_2015_mouse.1A-dyr1-07
Xiao_2015_mouse,SAMEA3134456,Xiao_2015_mouse.1A-dyr2-07
Xiao_2015_mouse,SAMEA3134457,Xiao_2015_mouse.1A-dyr3-06
Xiao_2015_mouse,SAMEA3134458,Xiao_2015_mouse.1A-dyr3-07
Xiao_2015_mouse,SAMEA3134459,Xiao_2015_mouse.1A-dyr4-07
Xiao_2015_mouse,SAMEA3134460,Xiao_2015_mouse.1A-dyr5-06
Xiao_2015_mouse,SAMEA3134461,Xiao_2015_mouse.1A-dyr5-07
Xiao_2015_mouse,SAMEA3134462,Xiao_2015_mouse.1B-dyr11-07
Xiao_2015_mouse,SAMEA3134463,Xiao_2015_mouse.1B-dyr12-07
Xiao_2015_mouse,SAMEA3134464,Xiao_2015_mouse.1B-dyr7-07
Xiao_2015_mouse,SAMEA3134465,Xiao_2015_mouse.1B-dyr9-07
Xiao_2015_mouse,SAMEA3134357,Xiao_2015_mouse.2
Xiao_2015_mouse,SAMEA3134399,Xiao_2015_mouse.2-1
Xiao_2015_mouse,SAMEA3134400,Xiao_2015_mouse.2-2
Xiao_2015_mouse,SAMEA3134401,Xiao_2015_mouse.2-3
Xiao_2015_mouse,SAMEA3134402,Xiao_2015_mouse.2-4
Xiao_2015_mouse,SAMEA3134403,Xiao_2015_mouse.2-5
Xiao_2015_mouse,SAMEA3134404,Xiao_2015_mouse.2-6
Xiao_2015_mouse,SAMEA3134405,Xiao_2015_mouse.2-7
Xiao_2015_mouse,SAMEA3134406,Xiao_2015_mouse.2-8
Xiao_2015_mouse,SAMEA3134369,Xiao_2015_mouse.20
Xiao_2015_mouse,SAMEA3134370,Xiao_2015_mouse.22
Xiao_2015_mouse,SAMEA3134371,Xiao_2015_mouse.23
Xiao_2015_mouse,SAMEA3134372,Xiao_2015_mouse.25
Xiao_2015_mouse,SAMEA3134373,Xiao_2015_mouse.26
Xiao_2015_mouse,SAMEA3134374,Xiao_2015_mouse.28
Xiao_2015_mouse,SAMEA3134375,Xiao_2015_mouse.29
Xiao_2015_mouse,SAMEA3134466,Xiao_2015_mouse.2A-dyr13-06
Xiao_2015_mouse,SAMEA3134467,Xiao_2015_mouse.2A-dyr13-07
Xiao_2015_mouse,SAMEA3134468,Xiao_2015_mouse.2A-dyr14-06
Xiao_2015_mouse,SAMEA3134469,Xiao_2015_mouse.2A-dyr14-07
Xiao_2015_mouse,SAMEA3134470,Xiao_2015_mouse.2A-dyr16-06
Xiao_2015_mouse,SAMEA3134471,Xiao_2015_mouse.2A-dyr16-07
Xiao_2015_mouse,SAMEA3134472,Xiao_2015_mouse.2B-dyr19-06
Xiao_2015_mouse,SAMEA3134473,Xiao_2015_mouse.2B-dyr23-07
Xiao_2015_mouse,SAMEA3134474,Xiao_2015_mouse.2B-dyr24-06
Xiao_2015_mouse,SAMEA3134475,Xiao_2015_mouse.2B-dyr24-07
Xiao_2015_mouse,SAMEA3134407,Xiao_2015_mouse.3-1
Xiao_2015_mouse,SAMEA3134408,Xiao_2015_mouse.3-2
Xiao_2015_mouse,SAMEA3134409,Xiao_2015_mouse.3-3
Xiao_2015_mouse,SAMEA3134410,Xiao_2015_mouse.3-4
Xiao_2015_mouse,SAMEA3134411,Xiao_2015_mouse.3-5
Xiao_2015_mouse,SAMEA3134412,Xiao_2015_mouse.3-6
Xiao_2015_mouse,SAMEA3134413,Xiao_2015_mouse.3-7
Xiao_2015_mouse,SAMEA3134414,Xiao_2015_mouse.3-8
Xiao_2015_mouse,SAMEA3134376,Xiao_2015_mouse.31
Xiao_2015_mouse,SAMEA3134377,Xiao_2015_mouse.32
Xiao_2015_mouse,SAMEA3134378,Xiao_2015_mouse.34
Xiao_2015_mouse,SAMEA3134379,Xiao_2015_mouse.35
Xiao_2015_mouse,SAMEA3134380,Xiao_2015_mouse.37
Xiao_2015_mouse,SAMEA3134381,Xiao_2015_mouse.38
Xiao_2015_mouse,SAMEA3134476,Xiao_2015_mouse.3A-dyr30-06
Xiao_2015_mouse,SAMEA3134477,Xiao_2015_mouse.3B-dyr31-06
Xiao_2015_mouse,SAMEA3134478,Xiao_2015_mouse.3B-dyr36-06
Xiao_2015_mouse,SAMEA3134358,Xiao_2015_mouse.4
Xiao_2015_mouse,SAMEA3134415,Xiao_2015_mouse.4-1
Xiao_2015_mouse,SAMEA3134416,Xiao_2015_mouse.4-2
Xiao_2015_mouse,SAMEA3134417,Xiao_2015_mouse.4-3
Xiao_2015_mouse,SAMEA3134418,Xiao_2015_mouse.4-4
Xiao_2015_mouse,SAMEA3134419,Xiao_2015_mouse.4-5
Xiao_2015_mouse,SAMEA3134420,Xiao_2015_mouse.4-6
Xiao_2015_mouse,SAMEA3134421,Xiao_2015_mouse.4-7
Xiao_2015_mouse,SAMEA3134422,Xiao_2015_mouse.4-8
Xiao_2015_mouse,SAMEA3134382,Xiao_2015_mouse.40
Xiao_2015_mouse,SAMEA3134383,Xiao_2015_mouse.41
Xiao_2015_mouse,SAMEA3134384,Xiao_2015_mouse.43
Xiao_2015_mouse,SAMEA3134385,Xiao_2015_mouse.46
Xiao_2015_mouse,SAMEA3134386,Xiao_2015_mouse.47
Xiao_2015_mouse,SAMEA3134387,Xiao_2015_mouse.49
Xiao_2015_mouse,SAMEA3134359,Xiao_2015_mouse.5
Xiao_2015_mouse,SAMEA3134423,Xiao_2015_mouse.5-1
Xiao_2015_mouse,SAMEA3134424,Xiao_2015_mouse.5-2
Xiao_2015_mouse,SAMEA3134425,Xiao_2015_mouse.5-3
Xiao_2015_mouse,SAMEA3134426,Xiao_2015_mouse.5-4
Xiao_2015_mouse,SAMEA3134427,Xiao_2015_mouse.5-5
Xiao_2015_mouse,SAMEA3134428,Xiao_2015_mouse.5-6
Xiao_2015_mouse,SAMEA3134429,Xiao_2015_mouse.5-7
Xiao_2015_mouse,SAMEA3134430,Xiao_2015_mouse.5-8
Xiao_2015_mouse,SAMEA3134388,Xiao_2015_mouse.50
Xiao_2015_mouse,SAMEA3134389,Xiao_2015_mouse.52
Xiao_2015_mouse,SAMEA3134390,Xiao_2015_mouse.54
Xiao_2015_mouse,SAMEA3134431,Xiao_2015_mouse.6-1
Xiao_2015_mouse,SAMEA3134432,Xiao_2015_mouse.6-2
Xiao_2015_mouse,SAMEA3134433,Xiao_2015_mouse.6-3
Xiao_2015_mouse,SAMEA3134434,Xiao_2015_mouse.6-4
Xiao_2015_mouse,SAMEA3134435,Xiao_2015_mouse.6-5
Xiao_2015_mouse,SAMEA3134436,Xiao_2015_mouse.6-6
Xiao_2015_mouse,SAMEA3134437,Xiao_2015_mouse.6-7
Xiao_2015_mouse,SAMEA3134438,Xiao_2015_mouse.6-8
Xiao_2015_mouse,SAMEA3134360,Xiao_2015_mouse.7
Xiao_2015_mouse,SAMEA3134439,Xiao_2015_mouse.7-1
Xiao_2015_mouse,SAMEA3134440,Xiao_2015_mouse.7-2
Xiao_2015_mouse,SAMEA3134441,Xiao_2015_mouse.7-3
Xiao_2015_mouse,SAMEA3134442,Xiao_2015_mouse.7-4
Xiao_2015_mouse,SAMEA3134443,Xiao_2015_mouse.7-5
Xiao_2015_mouse,SAMEA3134444,Xiao_2015_mouse.7-6
Xiao_2015_mouse,SAMEA3134445,Xiao_2015_mouse.7-7
Xiao_2015_mouse,SAMEA3134446,Xiao_2015_mouse.7-8
Xiao_2015_mouse,SAMEA3134361,Xiao_2015_mouse.8
Xiao_2015_mouse,SAMEA3134447,Xiao_2015_mouse.8-1
Xiao_2015_mouse,SAMEA3134448,Xiao_2015_mouse.8-2
Xiao_2015_mouse,SAMEA3134449,Xiao_2015_mouse.8-3
Xiao_2015_mouse,SAMEA3134450,Xiao_2015_mouse.8-4
Xiao_2015_mouse,SAMEA3134451,Xiao_2015_mouse.8-5
Xiao_2015_mouse,SAMEA3134452,Xiao_2015_mouse.8-6
Xiao_2015_mouse,SAMEA3134453,Xiao_2015_mouse.8-7
Xiao_2015_mouse,SAMEA3134454,Xiao_2015_mouse.8-8
Xiao_2015_mouse,SAMEA3134479,Xiao_2015_mouse.D Fe1
Xiao_2015_mouse,SAMEA3134480,Xiao_2015_mouse.D Fe10
Xiao_2015_mouse,SAMEA3134481,Xiao_2015_mouse.D Fe2
Xiao_2015_mouse,SAMEA3134482,Xiao_2015_mouse.D Fe3
Xiao_2015_mouse,SAMEA3134483,Xiao_2015_mouse.D Fe4
Xiao_2015_mouse,SAMEA3134484,Xiao_2015_mouse.D Fe5
Xiao_2015_mouse,SAMEA3134485,Xiao_2015_mouse.D Fe6
Xiao_2015_mouse,SAMEA3134486,Xiao_2015_mouse.D Fe7
Xiao_2015_mouse,SAMEA3134487,Xiao_2015_mouse.D Fe8
Xiao_2015_mouse,SAMEA3134488,Xiao_2015_mouse.D Fe9
Xiao_2015_mouse,SAMEA3134489,Xiao_2015_mouse.G1-1A
Xiao_2015_mouse,SAMEA3134490,Xiao_2015_mouse.G1-2A
Xiao_2015_mouse,SAMEA3134491,Xiao_2015_mouse.G1-3A
Xiao_2015_mouse,SAMEA3134492,Xiao_2015_mouse.G1-4A
Xiao_2015_mouse,SAMEA3134493,Xiao_2015_mouse.G1-5A
Xiao_2015_mouse,SAMEA3134494,Xiao_2015_mouse.G1-6A
Xiao_2015_mouse,SAMEA3134495,Xiao_2015_mouse.G1-7A
Xiao_2015_mouse,SAMEA3134496,Xiao_2015_mouse.G1-8A
Xiao_2015_mouse,SAMEA3134497,Xiao_2015_mouse.Group2-1A
Xiao_2015_mouse,SAMEA3134498,Xiao_2015_mouse.Group2-2A
Xiao_2015_mouse,SAMEA3134499,Xiao_2015_mouse.Group2-3A
Xiao_2015_mouse,SAMEA3134500,Xiao_2015_mouse.Group2-4A
Xiao_2015_mouse,SAMEA3134501,Xiao_2015_mouse.Group2-5A
Xiao_2015_mouse,SAMEA3134502,Xiao_2015_mouse.Group2-6A
Xiao_2015_mouse,SAMEA3134503,Xiao_2015_mouse.Group2-7A
Xiao_2015_mouse,SAMEA3134504,Xiao_2015_mouse.Group2-8A
Xiao_2015_mouse,SAMEA3134505,Xiao_2015_mouse.MC-0-1
Xiao_2015_mouse,SAMEA3134506,Xiao_2015_mouse.MC-0-3
Xiao_2015_mouse,SAMEA3134507,Xiao_2015_mouse.MC-6-1
Xiao_2015_mouse,SAMEA3134508,Xiao_2015_mouse.MC-6-2
Xiao_2015_mouse,SAMEA3134509,Xiao_2015_mouse.MC-6-3
Xiao_2015_mouse,SAMEA3134510,Xiao_2015_mouse.MC-6-4
Xiao_2015_mouse,SAMEA3134511,Xiao_2015_mouse.MC-6-5
Xiao_2015_mouse,SAMEA3134512,Xiao_2015_mouse.MH-0-3
Xiao_2015_mouse,SAMEA3134513,Xiao_2015_mouse.MH-0-4
Xiao_2015_mouse,SAMEA3134514,Xiao_2015_mouse.MH-0-5
Xiao_2015_mouse,SAMEA3134515,Xiao_2015_mouse.MH-6-1
Xiao_2015_mouse,SAMEA3134516,Xiao_2015_mouse.MH-6-2
Xiao_2015_mouse,SAMEA3134517,Xiao_2015_mouse.MH-6-3
Xiao_2015_mouse,SAMEA3134518,Xiao_2015_mouse.MH-6-4
Xiao_2015_mouse,SAMEA3134519,Xiao_2015_mouse.MH-6-5
Xiao_2015_mouse,SAMEA3134520,Xiao_2015_mouse.S Fe1
Xiao_2015_mouse,SAMEA3134521,Xiao_2015_mouse.S Fe10
Xiao_2015_mouse,SAMEA3134522,Xiao_2015_mouse.S Fe11
Xiao_2015_mouse,SAMEA3134523,Xiao_2015_mouse.S Fe12
Xiao_2015_mouse,SAMEA3134524,Xiao_2015_mouse.S Fe13
Xiao_2015_mouse,SAMEA3134525,Xiao_2015_mouse.S Fe14
Xiao_2015_mouse,SAMEA3134526,Xiao_2015_mouse.S Fe15
Xiao_2015_mouse,SAMEA3134527,Xiao_2015_mouse.S Fe16
Xiao_2015_mouse,SAMEA3134528,Xiao_2015_mouse.S Fe17
Xiao_2015_mouse,SAMEA3134529,Xiao_2015_mouse.S Fe18
Xiao_2015_mouse,SAMEA3134530,Xiao_2015_mouse.S Fe19
Xiao_2015_mouse,SAMEA3134531,Xiao_2015_mouse.S Fe2
Xiao_2015_mouse,SAMEA3134532,Xiao_2015_mouse.S Fe20
Xiao_2015_mouse,SAMEA3134533,Xiao_2015_mouse.S Fe3
Xiao_2015_mouse,SAMEA3134534,Xiao_2015_mouse.S Fe4
Xiao_2015_mouse,SAMEA3134535,Xiao_2015_mouse.S Fe5
Xiao_2015_mouse,SAMEA3134536,Xiao_2015_mouse.S Fe6
Xiao_2015_mouse,SAMEA3134537,Xiao_2015_mouse.S Fe7
Xiao_2015_mouse,SAMEA3134538,Xiao_2015_mouse.S Fe8
Xiao_2015_mouse,SAMEA3134539,Xiao_2015_mouse.S Fe9
Xiao_2016_pig,SAMEA3663205,Xiao_2016_pig.BHZ-10B
Xiao_2016_pig,SAMEA3663206,Xiao_2016_pig.BHZ-11B
Xiao_2016_pig,SAMEA3663207,Xiao_2016_pig.BHZ-12B
Xiao_2016_pig,SAMEA3663208,Xiao_2016_pig.BHZ-1B
Xiao_2016_pig,SAMEA3663209,Xiao_2016_pig.BHZ-2B
Xiao_2016_pig,SAMEA3663210,Xiao_2016_pig.BHZ-3B
Xiao_2016_pig,SAMEA3663211,Xiao_2016_pig.BHZ-4B
Xiao_2016_pig,SAMEA3663212,Xiao_2016_pig.BHZ-5B
Xiao_2016_pig,SAMEA3663213,Xiao_2016_pig.BHZ-6B
Xiao_2016_pig,SAMEA3663214,Xiao_2016_pig.BHZ-7B
Xiao_2016_pig,SAMEA3663215,Xiao_2016_pig.BHZ-8B
Xiao_2016_pig,SAMEA3663216,Xiao_2016_pig.BHZ-9B
Xiao_2016_pig,SAMEA3663217,Xiao_2016_pig.BMZ-10B
Xiao_2016_pig,SAMEA3663218,Xiao_2016_pig.BMZ-11B
Xiao_2016_pig,SAMEA3663219,Xiao_2016_pig.BMZ-12B
Xiao_2016_pig,SAMEA3663220,Xiao_2016_pig.BMZ-13B
Xiao_2016_pig,SAMEA3663221,Xiao_2016_pig.BMZ-14B
Xiao_2016_pig,SAMEA3663222,Xiao_2016_pig.BMZ-15B
Xiao_2016_pig,SAMEA3663223,Xiao_2016_pig.BMZ-16B
Xiao_2016_pig,SAMEA3663224,Xiao_2016_pig.BMZ-17B
Xiao_2016_pig,SAMEA3663225,Xiao_2016_pig.BMZ-1B
Xiao_2016_pig,SAMEA3663226,Xiao_2016_pig.BMZ-2B
Xiao_2016_pig,SAMEA3663227,Xiao_2016_pig.BMZ-3B
Xiao_2016_pig,SAMEA3663228,Xiao_2016_pig.BMZ-4B
Xiao_2016_pig,SAMEA3663229,Xiao_2016_pig.BMZ-5B
Xiao_2016_pig,SAMEA3663230,Xiao_2016_pig.BMZ-6B
Xiao_2016_pig,SAMEA3663231,Xiao_2016_pig.BMZ-7B
Xiao_2016_pig,SAMEA3663232,Xiao_2016_pig.BMZ-8B
Xiao_2016_pig,SAMEA3663233,Xiao_2016_pig.BMZ-9B
Xiao_2016_pig,SAMEA3663234,Xiao_2016_pig.DB-11B
Xiao_2016_pig,SAMEA3663235,Xiao_2016_pig.DB-510B
Xiao_2016_pig,SAMEA3663236,Xiao_2016_pig.DB-511B
Xiao_2016_pig,SAMEA3663237,Xiao_2016_pig.DB-512B
Xiao_2016_pig,SAMEA3663238,Xiao_2016_pig.DB-515B
Xiao_2016_pig,SAMEA3663239,Xiao_2016_pig.DB-517B
Xiao_2016_pig,SAMEA3663240,Xiao_2016_pig.DB-529B
Xiao_2016_pig,SAMEA3663241,Xiao_2016_pig.DB-530B
Xiao_2016_pig,SAMEA3663242,Xiao_2016_pig.DB-531B
Xiao_2016_pig,SAMEA3663243,Xiao_2016_pig.DB-537B
Xiao_2016_pig,SAMEA3663244,Xiao_2016_pig.EYZ-120B
Xiao_2016_pig,SAMEA3663254,Xiao_2016_pig.EYZ-160Ba
Xiao_2016_pig,SAMEA3663255,Xiao_2016_pig.EYZ-160Bb
Xiao_2016_pig,SAMEA3663245,Xiao_2016_pig.EYZ-183B
Xiao_2016_pig,SAMEA3663256,Xiao_2016_pig.EYZ-192Ba
Xiao_2016_pig,SAMEA3663257,Xiao_2016_pig.EYZ-192Bb
Xiao_2016_pig,SAMEA3663258,Xiao_2016_pig.EYZ-254B
Xiao_2016_pig,SAMEA3663246,Xiao_2016_pig.EYZ-353B
Xiao_2016_pig,SAMEA3663247,Xiao_2016_pig.EYZ-362B
